"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1592036336",16,16,0.00,0.00,2,3,1,10.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592036338",48,48,2.00,2.00,2,3,1,10.10,0.00,2,2,2,3,3,3,4,4,4,4,4,4
"None","Aggregated","1592036340",79,79,11.33,11.33,2,3,1,10.10,0.00,2,2,2,3,3,3,3,4,4,4,4,4
"None","Aggregated","1592036342",111,111,13.00,13.00,2,2,1,10.10,0.00,2,2,2,3,3,3,3,3,4,4,4,4
"None","Aggregated","1592036344",142,142,13.71,13.71,2,2,1,10.10,0.00,2,2,2,3,3,3,3,3,4,4,4,4
"None","Aggregated","1592036346",174,174,14.22,14.22,2,2,1,10.10,0.00,2,2,2,3,3,3,3,3,4,4,4,4
"None","Aggregated","1592036348",205,205,15.70,15.70,2,2,1,10.10,0.00,2,2,2,3,3,3,3,3,3,3,3,3
"None","Aggregated","1592036350",237,237,15.70,15.70,2,2,1,10.10,0.00,2,2,2,3,3,3,3,3,3,3,3,3
"None","Aggregated","1592036352",256,256,15.70,15.70,2,2,1,10.10,0.00,2,2,2,3,3,3,3,3,4,4,4,4
"None","Aggregated","1592036354",256,256,15.70,15.70,2,2,1,10.10,0.00,2,2,2,3,3,3,3,3,4,4,4,4
"None","Aggregated","1592036356",256,256,15.70,15.70,2,2,1,10.10,0.00,2,2,2,3,3,3,3,4,4,4,4,4
"None","Aggregated","1592036358",256,256,15.70,15.70,2,2,1,10.10,0.00,2,2,2,3,3,3,4,4,4,4,4,4
"None","Aggregated","1592036360",256,256,15.70,15.70,2,2,1,10.10,0.00,2,2,2,2,3,4,4,4,4,4,4,4
"None","Aggregated","1592036362",256,256,15.70,15.70,2,2,1,10.10,0.00,4,4,4,4,4,4,4,4,4,4,4,4
"None","Aggregated","1592036364",256,256,15.70,15.70,2,2,1,10.10,0.00,4,4,4,4,4,4,4,4,4,4,4,4
"None","Aggregated","1592036366",256,256,15.70,15.70,2,2,1,10.10,0.00,4,4,4,4,4,4,4,4,4,4,4,4
"None","Aggregated","1592036368",256,256,15.70,15.70,2,2,1,10.10,0.00,4,4,4,4,4,4,4,4,4,4,4,4
"None","Aggregated","1592036370",256,256,15.70,15.70,2,2,1,10.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592036372",256,256,15.70,15.70,2,2,1,10.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592036374",256,256,15.70,15.70,2,2,1,10.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592036376",256,256,15.70,15.70,2,2,1,10.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592036378",256,256,15.70,15.70,2,2,1,10.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592036380",256,256,15.70,15.70,2,2,1,10.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592036382",256,256,15.70,15.70,2,2,1,10.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0
