"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1592017582",42,0,0.00,0.00,13,62,2,191.62,17647.07,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592017584",48,0,0.00,0.00,19,75,2,294.29,16719.00,45,160,180,190,280,290,290,290,290,290,290,290
"None","Aggregated","1592017586",48,0,0.00,0.00,19,75,2,294.29,16719.00,45,160,180,190,280,290,290,290,290,290,290,290
"None","Aggregated","1592017588",48,0,0.00,0.00,19,75,2,294.29,16719.00,45,160,180,190,280,290,290,290,290,290,290,290
"None","Aggregated","1592017590",48,0,0.00,0.00,19,75,2,294.29,16719.00,45,160,180,190,280,290,290,290,290,290,290,290
"None","Aggregated","1592017592",48,0,0.00,0.00,19,75,2,294.29,16719.00,45,160,180,190,280,290,290,290,290,290,290,290
"None","Aggregated","1592017594",48,0,0.00,0.00,19,75,2,294.29,16719.00,45,160,180,190,280,290,290,290,290,290,290,290
"None","Aggregated","1592017596",48,0,0.00,0.00,19,75,2,294.29,16719.00,45,160,180,190,280,290,290,290,290,290,290,290
"None","Aggregated","1592017598",48,0,0.00,0.00,19,75,2,294.29,16719.00,45,160,180,190,280,290,290,290,290,290,290,290
"None","Aggregated","1592017600",48,0,0.00,0.00,19,75,2,294.29,16719.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592017602",48,0,0.00,0.00,19,75,2,294.29,16719.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592017604",48,0,0.00,0.00,19,75,2,294.29,16719.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592017606",48,0,0.00,0.00,19,75,2,294.29,16719.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592017608",48,0,0.00,0.00,19,75,2,294.29,16719.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592017610",48,0,0.00,0.00,19,75,2,294.29,16719.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592017612",48,0,0.00,0.00,19,75,2,294.29,16719.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592017614",48,0,0.00,0.00,19,75,2,294.29,16719.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592017616",48,0,0.00,0.00,19,75,2,294.29,16719.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592017618",48,0,0.00,0.00,19,75,2,294.29,16719.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592017620",51,0,0.00,0.00,20,2283,2,38280.20,16680.71,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000
"None","Aggregated","1592017622",53,0,0.00,0.00,43,3637,2,38443.61,16656.40,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000
"None","Aggregated","1592017624",53,0,0.00,0.00,43,3637,2,38443.61,16656.40,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000
"None","Aggregated","1592017626",54,0,0.50,0.00,43,4387,2,44138.32,18817.04,38000,38000,38000,38000,44000,44000,44000,44000,44000,44000,44000,44000
"None","Aggregated","1592017628",54,0,0.50,0.00,43,4387,2,44138.32,18817.04,38000,38000,38000,38000,44000,44000,44000,44000,44000,44000,44000,44000
"None","Aggregated","1592017630",54,0,0.50,0.00,43,4387,2,44138.32,18817.04,38000,38000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000
"None","Aggregated","1592017632",54,0,0.50,0.00,43,4387,2,44138.32,18817.04,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000
"None","Aggregated","1592017634",54,0,0.50,0.00,43,4387,2,44138.32,18817.04,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000
