"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1592007484",3,0,0.00,0.00,12,63,11,165.16,17292.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592007486",4,0,3.00,0.00,12,703,11,2624.62,46285.75,170,170,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
"None","Aggregated","1592007488",4,0,3.00,0.00,12,703,11,2624.62,46285.75,170,170,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
"None","Aggregated","1592007490",4,0,3.00,0.00,12,703,11,2624.62,46285.75,170,170,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
"None","Aggregated","1592007492",4,0,3.00,0.00,12,703,11,2624.62,46285.75,170,170,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
"None","Aggregated","1592007494",4,0,3.00,0.00,12,703,11,2624.62,46285.75,170,170,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
"None","Aggregated","1592007496",4,0,3.00,0.00,12,703,11,2624.62,46285.75,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
"None","Aggregated","1592007498",4,0,3.00,0.00,12,703,11,2624.62,46285.75,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
"None","Aggregated","1592007500",4,0,3.00,0.00,12,703,11,2624.62,46285.75,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
"None","Aggregated","1592007502",4,0,3.00,0.00,12,703,11,2624.62,46285.75,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
"None","Aggregated","1592007504",4,0,3.00,0.00,12,703,11,2624.62,46285.75,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592007506",4,0,3.00,0.00,12,703,11,2624.62,46285.75,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592007508",4,0,3.00,0.00,12,703,11,2624.62,46285.75,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592007510",4,0,3.00,0.00,12,703,11,2624.62,46285.75,0,0,0,0,0,0,0,0,0,0,0,0
